,time,username,likes
2006413,2017-06-03 04:00:00+00,siriusxm,1128461
2006427,2017-06-03 04:00:00+00,netflix,35213026
2006444,2017-06-03 04:00:00+00,facebook,187989226
2006447,2017-06-03 04:00:00+00,Intel,35549450
2006450,2017-06-03 04:00:00+00,AutomaticDataProcessing,32629
2006457,2017-06-03 04:00:00+00,mondelezinternational,173181
2006466,2017-06-03 04:00:00+00,Copart,393560
2006467,2017-06-03 04:00:00+00,MercadoLibre,5947747
2006471,2017-06-03 04:00:00+00,intuit,221437
2006476,2017-06-03 04:00:00+00,MonsterEnergy,25745587
2006617,2017-06-03 04:00:00+00,PACCARFinancial,655
2006646,2017-06-03 04:00:00+00,Costco,1568922
2006706,2017-06-03 04:00:00+00,Cintas,17566
2006723,2017-06-03 04:00:00+00,nxpsemi,77083
2006942,2017-06-03 04:00:00+00,Atlassian,148598
2006954,2017-06-03 04:00:00+00,Activision,838550
2006964,2017-06-03 04:00:00+00,Amazon,27352707
2006984,2017-06-03 04:00:00+00,Adobe,413541
2006987,2017-06-03 04:00:00+00,MaximIntegrated,6550
2007097,2017-06-03 04:00:00+00,Google,23196481
2007216,2017-06-03 04:00:00+00,checkpointsoftware,25463
2007268,2017-06-03 04:00:00+00,xcelenergy,18460
2007306,2017-06-03 04:00:00+00,LamResearchCorporation,34421
2007333,2017-06-03 04:00:00+00,lululemon,1845010
2007360,2017-06-03 04:00:00+00,PayPal,5445167
2007407,2017-06-03 04:00:00+00,marriottinternational,345816
2007496,2017-06-03 04:00:00+00,Cerner,19478
2007551,2017-06-03 04:00:00+00,microchiptechnology,347648
2007554,2017-06-03 04:00:00+00,workday,13978
2007570,2017-06-03 04:00:00+00,CDWCorporation,105962
2007578,2017-06-03 04:00:00+00,XilinxInc,19873
2007791,2017-06-03 04:00:00+00,Microsoft,11654890
2007914,2017-06-03 04:00:00+00,Cisco,845594
2008029,2017-06-03 04:00:00+00,PepsiCo,222828
2008238,2017-06-03 04:00:00+00,NVIDIA,2091632
2008257,2017-06-03 04:00:00+00,Broadcom,11669
2008445,2017-06-03 04:00:00+00,oreillyautoparts,648983
2008582,2017-06-03 04:00:00+00,Paychex,14282
2008691,2017-06-03 04:00:00+00,dollartree,2264680
2008919,2017-06-03 04:00:00+00,NetEaseOfficial,2333
2009048,2017-06-03 04:00:00+00,Qualcomm,2749436
2009109,2017-06-03 04:00:00+00,dexcom,53884
2009251,2017-06-03 04:00:00+00,asml,16970
2009294,2017-06-03 04:00:00+00,EA,4632343
2009300,2017-06-03 04:00:00+00,Fiserv,12740
2009366,2017-06-03 04:00:00+00,ANSYSInc,86362
2009479,2017-06-03 04:00:00+00,OfficialCSX,155714
2009602,2017-06-03 04:00:00+00,AMD,2519972
2009650,2017-06-03 04:00:00+00,skyworksinc,2465
2009823,2017-06-03 04:00:00+00,invisalign,238396
2009926,2017-06-03 04:00:00+00,splunk,49369
2009995,2017-06-03 04:00:00+00,FOXTV,2482980
2010133,2017-06-03 04:00:00+00,autodesk,1083111
2010156,2017-06-03 04:00:00+00,americanelectricpower,13866
2010201,2017-06-03 04:00:00+00,AnalogDevicesInc,66282
2010234,2017-06-03 04:00:00+00,Cognizant,328509
2010248,2017-06-03 04:00:00+00,fastenalcompany,17490
2010380,2017-06-03 04:00:00+00,Walgreens,4462115
2010409,2017-06-03 04:00:00+00,tesla,2116541
2010413,2017-06-03 04:00:00+00,Starbucks,36754772
2010414,2017-06-03 04:00:00+00,Verisign,307932
2010521,2017-06-04 04:00:00+00,AnalogDevicesInc,66282
2010551,2017-06-04 04:00:00+00,Microsoft,11655635
2010666,2017-06-04 04:00:00+00,mondelezinternational,173268
2010694,2017-06-04 04:00:00+00,intuit,221437
2010808,2017-06-04 04:00:00+00,CDWCorporation,106024
2010858,2017-06-04 04:00:00+00,nxpsemi,77092
2010920,2017-06-04 04:00:00+00,MercadoLibre,5954633
2010940,2017-06-04 04:00:00+00,IDEXX,42026
2011004,2017-06-04 04:00:00+00,XilinxInc,19876
2011080,2017-06-04 04:00:00+00,Copart,394732
2011148,2017-06-04 04:00:00+00,tesla,2117843
2011164,2017-06-04 04:00:00+00,Starbucks,36759330
2011179,2017-06-04 04:00:00+00,Broadcom,11669
2011275,2017-06-04 04:00:00+00,marriottinternational,345936
2011286,2017-06-04 04:00:00+00,PACCARFinancial,655
2011452,2017-06-04 04:00:00+00,xcelenergy,18462
2011567,2017-06-04 04:00:00+00,PepsiCo,222913
2011569,2017-06-04 04:00:00+00,dexcom,53989
2011721,2017-06-04 04:00:00+00,FOXTV,2483131
2011732,2017-06-04 04:00:00+00,NVIDIA,2091912
2012060,2017-06-04 04:00:00+00,siriusxm,1129307
2012118,2017-06-04 04:00:00+00,AMD,2521096
2012149,2017-06-04 04:00:00+00,LamResearchCorporation,34422
2012162,2017-06-04 04:00:00+00,TripAdvisor,4476539
2012309,2017-06-04 04:00:00+00,Synopsys,21105
2012320,2017-06-04 04:00:00+00,Costco,1569363
2012346,2017-06-04 04:00:00+00,checkpointsoftware,25489
2012386,2017-06-04 04:00:00+00,autodesk,1083653
2012453,2017-06-04 04:00:00+00,Cisco,845703
2012520,2017-06-04 04:00:00+00,DocuSign,187415
2012598,2017-06-04 04:00:00+00,illuminainc,11140
2012684,2017-06-04 04:00:00+00,MarvellSemiconductor,1701
2012753,2017-06-04 04:00:00+00,Qualcomm,2749393
2012885,2017-06-04 04:00:00+00,Atlassian,148734
2012949,2017-06-04 04:00:00+00,lululemon,1845163
2012990,2017-06-04 04:00:00+00,netflix,35249674
2013166,2017-06-04 04:00:00+00,Activision,838768
2013239,2017-06-04 04:00:00+00,americanelectricpower,13870
2013306,2017-06-04 04:00:00+00,NetEaseOfficial,2339
2013322,2017-06-04 04:00:00+00,Cerner,19479
2013331,2017-06-04 04:00:00+00,asml,16977
2013406,2017-06-04 04:00:00+00,Amazon,27356106
2013517,2017-06-04 04:00:00+00,splunk,49391
2013534,2017-06-04 04:00:00+00,oreillyautoparts,649023
2013657,2017-06-04 04:00:00+00,Walgreens,4462295
2013855,2017-06-04 04:00:00+00,Paychex,14288
2013878,2017-06-04 04:00:00+00,EA,4633588
2013891,2017-06-04 04:00:00+00,Adobe,413681
2013924,2017-06-04 04:00:00+00,fastenalcompany,17490
2013937,2017-06-04 04:00:00+00,MaximIntegrated,6553
2013960,2017-06-04 04:00:00+00,Fiserv,12748
2014117,2017-06-04 04:00:00+00,facebook,187998994
2014236,2017-06-04 04:00:00+00,invisalign,238630
2014336,2017-06-04 04:00:00+00,Intel,35551763
2014339,2017-06-04 04:00:00+00,OfficialCSX,155715
2014354,2017-06-04 04:00:00+00,skyworksinc,2466
2014435,2017-06-04 04:00:00+00,PayPal,5447045
2014508,2017-06-04 04:00:00+00,Cintas,17571
2014546,2017-06-04 04:00:00+00,Google,23207421
2014552,2017-06-04 04:00:00+00,AutomaticDataProcessing,32641
2014566,2017-06-04 04:00:00+00,Verisign,307912
2014589,2017-06-04 04:00:00+00,Cognizant,328530
2014613,2017-06-04 04:00:00+00,microchiptechnology,347676
2014696,2017-06-04 04:00:00+00,MonsterEnergy,25747205
2014724,2017-06-04 04:00:00+00,dollartree,2265803
2014735,2017-06-04 04:00:00+00,workday,13983
2014753,2017-06-04 04:00:00+00,ANSYSInc,86371
2014836,2017-06-05 04:00:00+00,Paychex,14288
2014942,2017-06-05 04:00:00+00,EA,4634344
2014985,2017-06-05 04:00:00+00,siriusxm,1129921
2014990,2017-06-05 04:00:00+00,MonsterEnergy,25746519
2015002,2017-06-05 04:00:00+00,Adobe,413853
2015066,2017-06-05 04:00:00+00,AMD,2522226
2015114,2017-06-05 04:00:00+00,LamResearchCorporation,34419
2015135,2017-06-05 04:00:00+00,TripAdvisor,4480815
2015141,2017-06-05 04:00:00+00,fastenalcompany,17492
2015169,2017-06-05 04:00:00+00,Cintas,17575
2015204,2017-06-05 04:00:00+00,MaximIntegrated,6555
2015304,2017-06-05 04:00:00+00,Fiserv,12753
2015353,2017-06-05 04:00:00+00,Synopsys,21108
2015367,2017-06-05 04:00:00+00,Costco,1569624
2015397,2017-06-05 04:00:00+00,checkpointsoftware,25511
2015460,2017-06-05 04:00:00+00,autodesk,1084254
2015561,2017-06-05 04:00:00+00,Cisco,845770
2015660,2017-06-05 04:00:00+00,DocuSign,187443
2015664,2017-06-05 04:00:00+00,Google,23216485
2015744,2017-06-05 04:00:00+00,AutomaticDataProcessing,32655
2015787,2017-06-05 04:00:00+00,illuminainc,11145
2015906,2017-06-05 04:00:00+00,MarvellSemiconductor,1700
2015943,2017-06-05 04:00:00+00,Verisign,307903
2016013,2017-06-05 04:00:00+00,Qualcomm,2749429
2016021,2017-06-05 04:00:00+00,facebook,188014579
2016221,2017-06-05 04:00:00+00,Atlassian,148880
2016270,2017-06-05 04:00:00+00,Cognizant,328558
2016302,2017-06-05 04:00:00+00,lululemon,1845357
2016369,2017-06-05 04:00:00+00,netflix,35286473
2016523,2017-06-05 04:00:00+00,workday,13988
2016545,2017-06-05 04:00:00+00,Activision,838987
2016558,2017-06-05 04:00:00+00,invisalign,238870
2016594,2017-06-05 04:00:00+00,microchiptechnology,347700
2016743,2017-06-05 04:00:00+00,americanelectricpower,13877
2016811,2017-06-05 04:00:00+00,NetEaseOfficial,2341
2016865,2017-06-05 04:00:00+00,Cerner,19483
2016881,2017-06-05 04:00:00+00,asml,16982
2016948,2017-06-05 04:00:00+00,AnalogDevicesInc,66282
2016991,2017-06-05 04:00:00+00,Microsoft,11657006
2017047,2017-06-05 04:00:00+00,dollartree,2267014
2017102,2017-06-05 04:00:00+00,Amazon,27359727
2017148,2017-06-05 04:00:00+00,Intel,35555646
2017161,2017-06-05 04:00:00+00,mondelezinternational,173371
2017205,2017-06-05 04:00:00+00,OfficialCSX,155721
2017217,2017-06-05 04:00:00+00,intuit,221448
2017304,2017-06-05 04:00:00+00,oreillyautoparts,649041
2017452,2017-06-05 04:00:00+00,nxpsemi,77091
2017519,2017-06-05 04:00:00+00,CDWCorporation,106084
2017546,2017-06-05 04:00:00+00,MercadoLibre,5961451
2017569,2017-06-05 04:00:00+00,IDEXX,42049
2017593,2017-06-05 04:00:00+00,splunk,49413
2017660,2017-06-05 04:00:00+00,XilinxInc,19876
2017783,2017-06-05 04:00:00+00,Copart,395845
2017851,2017-06-05 04:00:00+00,skyworksinc,2465
2017878,2017-06-05 04:00:00+00,tesla,2119039
2017905,2017-06-05 04:00:00+00,Starbucks,36763302
2017928,2017-06-05 04:00:00+00,Broadcom,11676
2018075,2017-06-05 04:00:00+00,marriottinternational,346014
2018092,2017-06-05 04:00:00+00,PACCARFinancial,655
2018154,2017-06-05 04:00:00+00,ANSYSInc,86376
2018244,2017-06-05 04:00:00+00,Walgreens,4462492
2018338,2017-06-05 04:00:00+00,xcelenergy,18462
2018480,2017-06-05 04:00:00+00,PayPal,5447845
2018515,2017-06-05 04:00:00+00,PepsiCo,223004
2018517,2017-06-05 04:00:00+00,dexcom,54110
2018735,2017-06-05 04:00:00+00,FOXTV,2483315
2018759,2017-06-05 04:00:00+00,NVIDIA,2092153
2019089,2017-06-06 04:00:00+00,Microsoft,11658681
2019148,2017-06-06 04:00:00+00,AnalogDevicesInc,66290
2019157,2017-06-06 04:00:00+00,Paychex,14291
2019176,2017-06-06 04:00:00+00,PayPal,5448333
2019366,2017-06-06 04:00:00+00,EA,4635677
2019454,2017-06-06 04:00:00+00,siriusxm,1130384
2019485,2017-06-06 04:00:00+00,Adobe,414042
2019505,2017-06-06 04:00:00+00,dollartree,2268116
2019586,2017-06-06 04:00:00+00,marriottinternational,346090
2019612,2017-06-06 04:00:00+00,AMD,2523064
2019706,2017-06-06 04:00:00+00,Amazon,27363314
2019710,2017-06-06 04:00:00+00,LamResearchCorporation,34445
2019720,2017-06-06 04:00:00+00,MonsterEnergy,25747547
2019735,2017-06-06 04:00:00+00,PACCARFinancial,654
2019756,2017-06-06 04:00:00+00,fastenalcompany,17499
2019776,2017-06-06 04:00:00+00,TripAdvisor,4485457
2019793,2017-06-06 04:00:00+00,Cintas,17583
2019866,2017-06-06 04:00:00+00,Intel,35557568
2019891,2017-06-06 04:00:00+00,MaximIntegrated,6560
2019941,2017-06-06 04:00:00+00,mondelezinternational,173502
2020094,2017-06-06 04:00:00+00,Fiserv,12757
2020105,2017-06-06 04:00:00+00,OfficialCSX,155721
2020179,2017-06-06 04:00:00+00,intuit,221452
2020214,2017-06-06 04:00:00+00,Costco,1569841
2020269,2017-06-06 04:00:00+00,checkpointsoftware,25525
2020358,2017-06-06 04:00:00+00,Synopsys,21108
2020403,2017-06-06 04:00:00+00,autodesk,1084727
2020421,2017-06-06 04:00:00+00,oreillyautoparts,649053
2020528,2017-06-06 04:00:00+00,Cisco,845871
2020739,2017-06-06 04:00:00+00,ANSYSInc,86382
2020797,2017-06-06 04:00:00+00,DocuSign,187492
2020800,2017-06-06 04:00:00+00,Google,23228394
2020878,2017-06-06 04:00:00+00,Walgreens,4462712
2020956,2017-06-06 04:00:00+00,AutomaticDataProcessing,32678
2021010,2017-06-06 04:00:00+00,nxpsemi,77099
2021050,2017-06-06 04:00:00+00,illuminainc,11150
2021257,2017-06-06 04:00:00+00,MarvellSemiconductor,1702
2021308,2017-06-06 04:00:00+00,Verisign,307894
2021415,2017-06-06 04:00:00+00,CDWCorporation,106154
2021420,2017-06-06 04:00:00+00,skyworksinc,2467
2021479,2017-06-06 04:00:00+00,MercadoLibre,5968860
2021498,2017-06-06 04:00:00+00,Qualcomm,2749424
2021567,2017-06-06 04:00:00+00,IDEXX,42067
2021590,2017-06-06 04:00:00+00,facebook,188025935
2021686,2017-06-06 04:00:00+00,splunk,49431
2021698,2017-06-06 04:00:00+00,xcelenergy,18468
2021919,2017-06-06 04:00:00+00,Atlassian,149020
2021942,2017-06-06 04:00:00+00,XilinxInc,19883
2022016,2017-06-06 04:00:00+00,Cognizant,328597
2022078,2017-06-06 04:00:00+00,lululemon,1845510
2022216,2017-06-06 04:00:00+00,FOXTV,2483473
2022239,2017-06-06 04:00:00+00,netflix,35315506
2022436,2017-06-06 04:00:00+00,Copart,396809
2022513,2017-06-06 04:00:00+00,workday,14002
2022575,2017-06-06 04:00:00+00,Activision,839256
2022599,2017-06-06 04:00:00+00,invisalign,239068
2022625,2017-06-06 04:00:00+00,microchiptechnology,347736
2022852,2017-06-06 04:00:00+00,tesla,2119961
2022862,2017-06-06 04:00:00+00,NVIDIA,2092387
2022963,2017-06-06 04:00:00+00,Starbucks,36767235
2022971,2017-06-06 04:00:00+00,americanelectricpower,13885
2023047,2017-06-06 04:00:00+00,Broadcom,11677
2023070,2017-06-06 04:00:00+00,NetEaseOfficial,2345
2023120,2017-06-06 04:00:00+00,PepsiCo,223082
2023136,2017-06-06 04:00:00+00,dexcom,54226
2023215,2017-06-06 04:00:00+00,Cerner,19503
2023245,2017-06-06 04:00:00+00,asml,16995
2023467,2017-06-07 04:00:00+00,lululemon,1845834
2023539,2017-06-07 04:00:00+00,PayPal,5449076
2023540,2017-06-07 04:00:00+00,skyworksinc,2472
2023544,2017-06-07 04:00:00+00,Verisign,307885
2023592,2017-06-07 04:00:00+00,tesla,2120915
2023599,2017-06-07 04:00:00+00,Starbucks,36768977
2023604,2017-06-07 04:00:00+00,Broadcom,11685
2023750,2017-06-07 04:00:00+00,PepsiCo,223193
2023934,2017-06-07 04:00:00+00,siriusxm,1130801
2023953,2017-06-07 04:00:00+00,AMD,2523892
2024069,2017-06-07 04:00:00+00,MarvellSemiconductor,1702
2024075,2017-06-07 04:00:00+00,Synopsys,21112
2024138,2017-06-07 04:00:00+00,illuminainc,11161
2024243,2017-06-07 04:00:00+00,Atlassian,149153
2024284,2017-06-07 04:00:00+00,netflix,35346153
2024324,2017-06-07 04:00:00+00,Activision,839577
2024435,2017-06-07 04:00:00+00,Amazon,27367003
2024449,2017-06-07 04:00:00+00,oreillyautoparts,649096
2024603,2017-06-07 04:00:00+00,Paychex,14291
2024616,2017-06-07 04:00:00+00,Adobe,414321
2024628,2017-06-07 04:00:00+00,fastenalcompany,17505
2024633,2017-06-07 04:00:00+00,MaximIntegrated,6561
2024705,2017-06-07 04:00:00+00,facebook,188041232
2024748,2017-06-07 04:00:00+00,invisalign,239297
2024785,2017-06-07 04:00:00+00,Intel,35559249
2024787,2017-06-07 04:00:00+00,OfficialCSX,155724
2024863,2017-06-07 04:00:00+00,AutomaticDataProcessing,32705
2024878,2017-06-07 04:00:00+00,Cognizant,328677
2024956,2017-06-07 04:00:00+00,Microsoft,11660526
2025008,2017-06-07 04:00:00+00,mondelezinternational,173606
2025210,2017-06-07 04:00:00+00,Copart,397813
2025255,2017-06-07 04:00:00+00,XilinxInc,19884
2025287,2017-06-07 04:00:00+00,IDEXX,42094
2025293,2017-06-07 04:00:00+00,MercadoLibre,5976268
2025299,2017-06-07 04:00:00+00,CDWCorporation,106215
2025331,2017-06-07 04:00:00+00,nxpsemi,77104
2025402,2017-06-07 04:00:00+00,intuit,221451
2025457,2017-06-07 04:00:00+00,dollartree,2269302
2025490,2017-06-07 04:00:00+00,AnalogDevicesInc,66331
2025515,2017-06-07 04:00:00+00,ANSYSInc,86395
2025524,2017-06-07 04:00:00+00,workday,14010
2025540,2017-06-07 04:00:00+00,MonsterEnergy,25748557
2025589,2017-06-07 04:00:00+00,microchiptechnology,347749
2025623,2017-06-07 04:00:00+00,Google,23237477
2025641,2017-06-07 04:00:00+00,Cintas,17589
2025928,2017-06-07 04:00:00+00,Fiserv,12759
2025966,2017-06-07 04:00:00+00,EA,4636497
2026067,2017-06-07 04:00:00+00,Walgreens,4462989
2026145,2017-06-07 04:00:00+00,splunk,49456
2026234,2017-06-07 04:00:00+00,asml,16998
2026241,2017-06-07 04:00:00+00,Cerner,19520
2026283,2017-06-07 04:00:00+00,americanelectricpower,13890
2026642,2017-06-07 04:00:00+00,DocuSign,187552
2026686,2017-06-07 04:00:00+00,Cisco,845965
2026707,2017-06-07 04:00:00+00,autodesk,1085277
2026728,2017-06-07 04:00:00+00,checkpointsoftware,25544
2026738,2017-06-07 04:00:00+00,Costco,1570092
2026778,2017-06-07 04:00:00+00,TripAdvisor,4489824
2027049,2017-06-07 04:00:00+00,FOXTV,2483575
2027121,2017-06-07 04:00:00+00,dexcom,54354
2027180,2017-06-07 04:00:00+00,xcelenergy,18481
2027253,2017-06-07 04:00:00+00,PACCARFinancial,654
2027262,2017-06-07 04:00:00+00,marriottinternational,346205
2027481,2017-06-07 04:00:00+00,NetEaseOfficial,2356
2027512,2017-06-07 04:00:00+00,Qualcomm,2749396
2027548,2017-06-07 04:00:00+00,LamResearchCorporation,34586
2027572,2017-06-07 04:00:00+00,NVIDIA,2092660
2027685,2017-06-08 04:00:00+00,DocuSign,187618
2027705,2017-06-08 04:00:00+00,skyworksinc,2472
2027850,2017-06-08 04:00:00+00,mondelezinternational,173739
2027901,2017-06-08 04:00:00+00,Walgreens,4463233
2027908,2017-06-08 04:00:00+00,facebook,188055659
2027910,2017-06-08 04:00:00+00,Copart,398752
2027922,2017-06-08 04:00:00+00,Cintas,17599
2027995,2017-06-08 04:00:00+00,siriusxm,1131421
2028089,2017-06-08 04:00:00+00,Microsoft,11662145
2028137,2017-06-08 04:00:00+00,ANSYSInc,86404
2028341,2017-06-08 04:00:00+00,checkpointsoftware,25559
2028405,2017-06-08 04:00:00+00,tesla,2122015
2028524,2017-06-08 04:00:00+00,splunk,49490
2028526,2017-06-08 04:00:00+00,Starbucks,36770499
2028604,2017-06-08 04:00:00+00,Costco,1570615
2028698,2017-06-08 04:00:00+00,Broadcom,11695
2028806,2017-06-08 04:00:00+00,oreillyautoparts,649133
2028930,2017-06-08 04:00:00+00,Amazon,27370631
2029101,2017-06-08 04:00:00+00,MonsterEnergy,25750336
2029179,2017-06-08 04:00:00+00,NVIDIA,2092911
2029185,2017-06-08 04:00:00+00,PayPal,5449860
2029206,2017-06-08 04:00:00+00,microchiptechnology,347750
2029214,2017-06-08 04:00:00+00,intuit,221445
2029234,2017-06-08 04:00:00+00,asml,17004
2029282,2017-06-08 04:00:00+00,Cerner,19539
2029396,2017-06-08 04:00:00+00,illuminainc,11168
2029520,2017-06-08 04:00:00+00,NetEaseOfficial,2370
2029556,2017-06-08 04:00:00+00,marriottinternational,346289
2029626,2017-06-08 04:00:00+00,americanelectricpower,13893
2029673,2017-06-08 04:00:00+00,CDWCorporation,106253
2029698,2017-06-08 04:00:00+00,PACCARFinancial,654
2029752,2017-06-08 04:00:00+00,dollartree,2270282
2029781,2017-06-08 04:00:00+00,Synopsys,21113
2029798,2017-06-08 04:00:00+00,MercadoLibre,5983880
2029817,2017-06-08 04:00:00+00,TripAdvisor,4494422
2029888,2017-06-08 04:00:00+00,Cognizant,328749
2029969,2017-06-08 04:00:00+00,Verisign,307857
2030035,2017-06-08 04:00:00+00,IDEXX,42110
2030120,2017-06-08 04:00:00+00,Activision,839880
2030202,2017-06-08 04:00:00+00,Fiserv,12766
2030244,2017-06-08 04:00:00+00,nxpsemi,77104
2030342,2017-06-08 04:00:00+00,MaximIntegrated,6562
2030476,2017-06-08 04:00:00+00,Cisco,846067
2030480,2017-06-08 04:00:00+00,fastenalcompany,17506
2030559,2017-06-08 04:00:00+00,netflix,35373590
2030563,2017-06-08 04:00:00+00,workday,14019
2030620,2017-06-08 04:00:00+00,MarvellSemiconductor,1702
2030673,2017-06-08 04:00:00+00,OfficialCSX,155723
2030718,2017-06-08 04:00:00+00,Adobe,414542
2030732,2017-06-08 04:00:00+00,lululemon,1846118
2030745,2017-06-08 04:00:00+00,Intel,35559675
2030804,2017-06-08 04:00:00+00,EA,4636824
2030909,2017-06-08 04:00:00+00,xcelenergy,18483
2031011,2017-06-08 04:00:00+00,Atlassian,149286
2031027,2017-06-08 04:00:00+00,Paychex,14294
2031090,2017-06-08 04:00:00+00,XilinxInc,19889
2031229,2017-06-08 04:00:00+00,autodesk,1085968
2031250,2017-06-08 04:00:00+00,invisalign,239535
2031272,2017-06-08 04:00:00+00,AutomaticDataProcessing,32721
2031361,2017-06-08 04:00:00+00,AnalogDevicesInc,66370
2031398,2017-06-08 04:00:00+00,LamResearchCorporation,34686
2031469,2017-06-08 04:00:00+00,Google,23246515
2031693,2017-06-08 04:00:00+00,Qualcomm,2749426
2031865,2017-06-08 04:00:00+00,PepsiCo,223313
2031872,2017-06-08 04:00:00+00,dexcom,54494
2031875,2017-06-08 04:00:00+00,FOXTV,2483610
2031880,2017-06-08 04:00:00+00,AMD,2524204
2032062,2017-06-09 04:00:00+00,illuminainc,11172
2032188,2017-06-09 04:00:00+00,AnalogDevicesInc,66381
2032219,2017-06-09 04:00:00+00,invisalign,239694
2032220,2017-06-09 04:00:00+00,autodesk,1086608
2032264,2017-06-09 04:00:00+00,DocuSign,187678
2032368,2017-06-09 04:00:00+00,Synopsys,21113
2032405,2017-06-09 04:00:00+00,dollartree,2271246
2032417,2017-06-09 04:00:00+00,Cisco,846178
2032435,2017-06-09 04:00:00+00,MarvellSemiconductor,1702
2032506,2017-06-09 04:00:00+00,FOXTV,2483720
2032551,2017-06-09 04:00:00+00,ANSYSInc,86422
2032601,2017-06-09 04:00:00+00,checkpointsoftware,25566
2032634,2017-06-09 04:00:00+00,Costco,1571128
2032713,2017-06-09 04:00:00+00,NVIDIA,2093218
2032782,2017-06-09 04:00:00+00,TripAdvisor,4498629
2032837,2017-06-09 04:00:00+00,nxpsemi,77101
2032983,2017-06-09 04:00:00+00,LamResearchCorporation,34752
2033047,2017-06-09 04:00:00+00,AMD,2524452
2033123,2017-06-09 04:00:00+00,facebook,188067191
2033140,2017-06-09 04:00:00+00,siriusxm,1131977
2033447,2017-06-09 04:00:00+00,microchiptechnology,347780
2033564,2017-06-09 04:00:00+00,CDWCorporation,106299
2033591,2017-06-09 04:00:00+00,MercadoLibre,5991120
2033613,2017-06-09 04:00:00+00,Cognizant,328811
2033649,2017-06-09 04:00:00+00,IDEXX,42122
2033689,2017-06-09 04:00:00+00,Fiserv,12779
2033725,2017-06-09 04:00:00+00,MaximIntegrated,6562
2033756,2017-06-09 04:00:00+00,fastenalcompany,17508
2033782,2017-06-09 04:00:00+00,workday,14033
2033816,2017-06-09 04:00:00+00,Adobe,414773
2033823,2017-06-09 04:00:00+00,Verisign,307850
2033839,2017-06-09 04:00:00+00,EA,4636890
2033864,2017-06-09 04:00:00+00,skyworksinc,2475
2033895,2017-06-09 04:00:00+00,Paychex,14295
2033899,2017-06-09 04:00:00+00,XilinxInc,19899
2033957,2017-06-09 04:00:00+00,AutomaticDataProcessing,32745
2034007,2017-06-09 04:00:00+00,Google,23255662
2034208,2017-06-09 04:00:00+00,mondelezinternational,173856
